Zeit;Schritt;Modus;Event;Geschwindigkeit;Lautstärke
11:06:43.913;6;Hold;-;0,00;79,95
11:06:43.923;6;Hold;-;0,00;79,95
11:06:43.939;6;Hold;-;0,00;79,95
11:06:43.954;6;Hold;-;0,00;79,95
11:06:43.966;6;Hold;-;0,00;79,95
11:06:43.982;6;Hold;-;0,00;79,95
11:06:43.997;6;Hold;-;0,00;79,95
11:06:44.011;6;Hold;-;0,00;79,95
11:06:44.023;6;Hold;-;0,00;79,95
11:06:44.039;6;Hold;-;0,00;79,95
11:06:44.053;6;Hold;-;0,00;79,95
11:06:44.065;6;Hold;-;0,00;79,95
11:06:44.082;6;Hold;-;0,00;79,95
11:06:44.096;6;Hold;-;0,00;79,95
11:06:44.110;6;Hold;-;0,00;79,95
11:06:44.122;6;Hold;-;0,00;79,95
11:06:44.148;6;Hold;-;0,00;79,95
11:06:44.163;6;Hold;-;0,00;79,95
11:06:44.176;6;Hold;-;0,00;79,95
11:06:44.191;6;Hold;-;0,00;79,95
11:06:44.203;6;Hold;-;0,00;79,95
11:06:44.219;6;Hold;-;0,00;79,95
11:06:44.234;6;Hold;-;0,00;79,95
11:06:44.246;6;Hold;-;0,00;79,95
11:06:44.263;6;Hold;-;0,00;79,95
11:06:44.286;6;Hold;-;0,00;79,95
11:06:44.300;6;Hold;-;0,00;79,95
11:06:44.315;6;Hold;-;0,00;79,95
11:06:44.327;6;Hold;-;0,00;79,95
11:06:44.343;6;Hold;-;0,00;79,95
11:06:44.357;6;Hold;-;0,00;79,95
11:06:44.372;6;Hold;-;0,00;79,95
11:06:44.383;6;Hold;-;0,00;79,95
11:06:44.400;6;Hold;-;0,00;79,95
11:06:44.414;6;Hold;-;0,00;79,95
11:06:44.426;6;Hold;-;0,00;79,95
11:06:44.443;6;Hold;-;0,00;79,95
11:06:44.456;6;Hold;-;0,00;79,95
11:06:44.470;6;Hold;-;0,00;79,95
11:06:44.483;6;Hold;-;0,00;79,95
11:06:44.499;6;Hold;-;0,00;79,95
11:06:44.523;6;Hold;-;0,00;79,95
11:06:44.537;6;Hold;-;0,00;79,95
11:06:44.551;6;Hold;-;0,00;79,95
11:06:44.563;6;Hold;-;0,00;79,95
11:06:44.579;6;Hold;-;0,00;79,95
11:06:44.594;6;Hold;-;0,00;79,95
11:06:44.606;6;Hold;-;0,00;79,95
11:06:44.621;6;Hold;-;0,00;79,95
11:06:44.635;6;Hold;-;0,00;79,95
11:06:44.650;6;Hold;-;0,00;79,95
11:06:44.662;6;Hold;-;0,00;79,95
11:06:44.679;6;Hold;-;0,00;79,95
11:06:44.692;6;Hold;-;0,00;79,95
11:06:44.705;6;Hold;-;0,00;79,95
11:06:44.721;6;Hold;-;0,00;79,95
11:06:44.735;6;Hold;-;0,00;79,95
11:06:44.759;6;Hold;-;0,00;79,95
11:06:44.772;6;Hold;-;0,00;79,95
11:06:44.785;6;Hold;-;0,00;79,95
11:06:44.802;6;Hold;-;0,00;79,95
11:06:44.816;6;Hold;-;0,00;79,95
11:06:44.830;6;Hold;-;0,00;79,95
11:06:44.842;6;Hold;-;0,00;79,95
11:06:44.858;6;Hold;-;0,00;79,95
11:06:44.873;6;Hold;-;0,00;79,95
11:06:44.885;6;Hold;-;0,00;79,95
11:06:44.901;6;Hold;-;0,00;79,95
11:06:44.916;6;Hold;-;0,00;79,95
11:06:44.939;6;Hold;-;0,00;79,95
11:06:44.954;6;Hold;-;0,00;79,95
11:06:44.966;6;Hold;-;0,00;79,95
11:06:44.982;6;Hold;-;0,00;79,95
11:06:44.996;6;Hold;-;0,00;79,95
11:06:45.010;6;Hold;-;0,00;79,95
11:06:45.022;6;Hold;-;0,00;79,95
11:06:45.039;6;Hold;-;0,00;79,95
11:06:45.054;6;Hold;-;0,00;79,95
11:06:45.065;6;Hold;-;0,00;79,95
11:06:45.081;6;Hold;-;0,00;79,95
11:06:45.095;6;Hold;-;0,00;79,95
11:06:45.109;6;Hold;-;0,00;79,95
11:06:45.122;6;Hold;-;0,00;79,95
11:06:45.138;6;Hold;-;0,00;79,95
11:06:45.162;6;Hold;-;0,00;79,95
11:06:45.175;6;Hold;-;0,00;79,95
11:06:45.190;6;Hold;-;0,00;79,95
11:06:45.203;6;Hold;-;0,00;79,95
11:06:45.219;6;Hold;-;0,00;79,95
11:06:45.233;6;Hold;-;0,00;79,95
11:06:45.245;6;Hold;-;0,00;79,95
11:06:45.261;6;Hold;-;0,00;79,95
11:06:45.275;6;Hold;-;0,00;79,95
11:06:45.290;6;Hold;-;0,00;79,95
11:06:45.302;6;Hold;-;0,00;79,95
11:06:45.318;6;Hold;-;0,00;79,95
11:06:45.332;6;Hold;-;0,00;79,95
11:06:45.345;6;Hold;-;0,00;79,95
11:06:45.371;6;Hold;-;0,00;79,95
11:06:45.382;6;Hold;-;0,00;79,95
11:06:45.399;6;Hold;-;0,00;79,95
11:06:45.413;6;Hold;-;0,00;79,95
11:06:45.425;6;Hold;-;0,00;79,95
11:06:45.441;6;Hold;-;0,00;79,95
11:06:45.455;6;Hold;-;0,00;79,95
11:06:45.469;6;Hold;-;0,00;79,95
11:06:45.481;6;Hold;-;0,00;79,95
11:06:45.499;6;Hold;-;0,00;79,95
11:06:45.512;6;Hold;-;0,00;79,95
11:06:45.524;6;Hold;-;0,00;79,95
11:06:45.540;6;Hold;-;0,00;79,95
11:06:45.555;6;Hold;-;0,00;79,95
11:06:45.566;6;Hold;-;0,00;79,95
11:06:45.595;6;Hold;-;0,00;79,95
11:06:45.605;6;Hold;-;0,00;79,95
11:06:45.622;6;Hold;-;0,00;79,95
11:06:45.636;6;Hold;-;0,00;79,95
11:06:45.651;6;Hold;-;0,00;79,95
11:06:45.663;6;Hold;-;0,00;79,95
11:06:45.691;6;Hold;-;0,00;79,95
11:06:45.701;6;Hold;-;0,00;79,95
11:06:45.718;6;Hold;-;0,00;79,95
11:06:45.732;6;Hold;-;0,00;79,95
11:06:45.745;6;Hold;-;0,00;79,95
11:06:45.761;6;Hold;-;0,00;79,95
11:06:45.776;6;Hold;-;0,00;79,95
11:06:45.789;6;Hold;-;0,00;79,95
11:06:45.802;6;Hold;-;0,00;79,95
11:06:45.818;6;Hold;-;0,00;79,95
11:06:45.832;6;Hold;-;0,00;79,95
11:06:45.845;6;Hold;-;0,00;79,95
11:06:45.872;6;Hold;-;0,00;79,95
11:06:45.883;6;Hold;-;0,00;79,95
11:06:45.899;6;Hold;-;0,00;79,95
11:06:45.912;6;Hold;-;0,00;79,95
11:06:45.925;6;Hold;-;0,00;79,95
11:06:45.941;6;Hold;-;0,00;79,95
11:06:45.955;6;Hold;-;0,00;79,95
11:06:45.969;6;Hold;-;0,00;79,95
11:06:45.981;6;Hold;-;0,00;79,95
11:06:45.997;6;Hold;-;0,00;79,95
11:06:46.012;6;Hold;-;0,00;79,95
11:06:46.024;6;Hold;-;0,00;79,95
